song_id,key,mode,confidence,tempo,rms,zcr,centroid,bandwidth,rolloff,contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B
1701,A#,minor,0.3381,156.61,0.046339,0.063609,2988.52,3248.52,5974.64,23.8039,-322.7071,118.2244,5.3661,26.2315,-9.5099,15.0299,-5.9143,0.703,-10.1772,-3.7842,-8.1403,-4.0673,-3.9388,0.2776,0.2544,0.28,0.1709,0.1691,0.2244,0.167,0.2035,0.2864,0.2537,0.4704,0.4401
1702,B,major,0.4781,126.05,0.036966,0.054341,2575.54,3195.91,5342.91,20.6865,-361.8366,112.1391,26.7555,16.4259,5.5049,5.2513,0.0754,2.5281,0.919,-0.8386,0.2646,0.6251,-2.4581,0.4608,0.4298,0.4212,0.4289,0.4229,0.4818,0.4396,0.4702,0.4876,0.4738,0.5426,0.6869
1703,B,minor,0.3604,120.19,0.084941,0.050194,2416.89,2677.28,4751.8,22.4522,-203.0211,149.0985,-59.1625,38.455,-9.7244,23.3163,-3.7239,12.2073,-1.0366,5.4436,5.4532,3.031,5.8829,0.6101,0.5726,0.6284,0.4718,0.457,0.3834,0.3597,0.3645,0.3656,0.4326,0.4382,0.5785
1704,C,minor,0.5555,107.67,0.089887,0.052371,2495.67,3007.78,5171.84,20.9013,-198.9627,153.173,-38.2343,39.7498,-4.9636,17.7812,-10.24,10.7615,-6.6425,9.1444,1.6201,4.1008,-1.289,0.8991,0.6941,0.4731,0.4473,0.3501,0.3403,0.3927,0.4452,0.4573,0.4152,0.3793,0.4214
1705,A#,minor,0.4874,136.0,0.080503,0.053633,2314.78,2729.89,4667.72,21.4915,-200.2201,163.4971,-41.3468,41.5803,-6.7726,13.2356,-7.5085,8.2295,-6.21,7.0668,-0.9947,-0.4328,-0.5766,0.6701,0.6695,0.4585,0.5522,0.3316,0.3932,0.3563,0.3457,0.4243,0.3549,0.5853,0.5152
1706,G#,major,0.5383,136.0,0.070076,0.045935,1990.18,2617.34,3997.01,23.3975,-259.6948,163.7865,-9.5455,26.5258,-19.3578,9.6825,-2.1634,11.1179,0.4089,-13.9652,2.9636,5.7932,-6.2674,0.4096,0.4208,0.4103,0.3933,0.2986,0.447,0.3942,0.5171,0.7386,0.5163,0.6179,0.323
1707,E,minor,0.6273,215.33,0.058987,0.037711,1826.32,2372.16,3616.48,23.4379,-339.8474,149.9669,-5.3251,11.7505,-6.8112,-6.5394,-11.2261,1.3847,-20.0917,-6.451,-7.1646,1.4857,-3.822,0.2955,0.2079,0.4027,0.2317,0.3951,0.2756,0.2706,0.2713,0.2353,0.2751,0.2042,0.3259
1708,D#,major,0.6012,107.67,0.06008,0.02819,973.98,965.38,1849.9,22.2792,-353.5366,221.8954,-5.9284,-46.9192,19.9375,14.2326,-27.782,-12.6211,9.4999,-11.3866,-22.4526,-2.9916,-1.8701,0.1481,0.2892,0.3768,0.563,0.3758,0.3833,0.3115,0.7148,0.6797,0.2924,0.4541,0.2773
1709,G#,major,0.3709,120.19,0.095896,0.080324,2893.88,2376.54,5099.76,25.9757,-264.4639,89.761,-110.5542,16.6055,-32.0989,2.2963,4.4094,5.1225,0.3605,0.474,25.1535,37.5035,26.7908,0.1099,0.1038,0.1669,0.2649,0.2425,0.287,0.3053,0.3628,0.4794,0.215,0.0928,0.0948
171,D,major,0.9116,18.33,0.040074,0.017212,408.16,576.86,596.72,23.0992,-469.5987,184.259,101.3796,33.9913,7.3531,3.7201,-0.4004,-9.0755,-14.313,-12.0381,-5.8992,-0.8961,1.5537,0.1671,0.1898,0.621,0.1724,0.2898,0.1618,0.4985,0.4848,0.1189,0.384,0.0844,0.2218
1710,A,major,0.4353,105.47,0.065919,0.030945,1661.16,2571.64,3099.83,20.1598,-291.9246,165.2623,5.1393,34.2391,9.536,3.827,2.8314,7.1741,-3.2048,1.7099,-2.4513,1.6129,-2.6071,0.446,0.5327,0.4656,0.3907,0.4832,0.3934,0.3616,0.4679,0.4476,0.5062,0.4895,0.5202
1711,C#,minor,0.7199,114.84,0.110368,0.02971,1863.06,2665.88,4187.07,23.0804,-247.0273,138.0767,-0.9913,54.7979,15.0629,20.8008,9.247,8.7453,1.0898,2.5537,4.6413,4.7135,2.8461,0.1989,0.7761,0.1426,0.1658,0.1612,0.161,0.3021,0.1449,0.2628,0.2774,0.177,0.307
1712,A,major,0.5701,109.96,0.095399,0.014409,1174.41,2054.11,2078.75,23.1399,-348.2498,141.163,11.7797,50.7689,25.8626,12.5406,-6.184,7.8245,2.9083,-8.2664,0.7554,3.2411,2.3824,0.1185,0.3334,0.3081,0.2218,0.2309,0.1135,0.1988,0.1062,0.1834,0.2105,0.1279,0.29
1713,E,major,0.6845,112.35,0.087196,0.049128,2430.98,3126.29,5208.87,21.1804,-182.9527,161.7878,-31.5253,47.0756,-5.3684,25.3913,-23.335,11.2511,-15.9414,5.2156,-8.4875,10.1641,-3.2738,0.5542,0.506,0.4211,0.4022,0.8489,0.5784,0.5923,0.4476,0.4628,0.4774,0.3187,0.5839
1714,G,minor,0.4734,129.2,0.082989,0.033057,2281.44,3462.23,5347.36,22.397,-287.4158,137.2762,52.7706,69.7256,-5.8039,23.6853,-18.2034,13.369,-4.9262,-2.1969,-5.9846,-1.4488,0.6753,0.7122,0.4246,0.5023,0.3965,0.3116,0.3964,0.3033,0.6175,0.5398,0.7658,0.7638,0.4854
1715,G#,minor,0.4364,120.19,0.114819,0.041106,2625.17,3502.36,6111.89,20.9698,-221.127,139.9604,19.0487,58.7032,-14.8461,29.8092,-7.9099,16.3808,-4.1703,14.1767,2.9637,7.6963,4.3865,0.3175,0.382,0.3057,0.5145,0.5316,0.4226,0.6872,0.4512,0.6673,0.3682,0.3225,0.3004
1716,G,major,0.6522,120.19,0.101909,0.037148,2200.46,2946.07,5207.46,22.725,-230.3268,156.3914,12.5939,31.8285,-14.0109,22.7113,-6.4298,13.1172,-2.4718,5.745,1.4868,3.5572,1.4133,0.5793,0.4641,0.6231,0.306,0.2841,0.3425,0.5485,0.887,0.6496,0.6521,0.5115,0.5965
1717,G,minor,0.9249,147.66,0.050536,0.038688,2160.86,2828.13,4883.47,22.8894,-289.3845,150.0982,-18.297,60.9219,-13.0769,18.7004,3.2358,7.2903,-2.705,4.6006,3.6822,-0.9239,-1.929,0.4117,0.3594,0.566,0.3783,0.3812,0.3933,0.3753,0.6237,0.3318,0.3602,0.5133,0.2913
1718,C,minor,0.6987,156.61,0.100535,0.022216,1806.78,2936.34,4324.67,22.439,-270.9812,142.6252,33.9144,66.4387,-2.0779,12.3185,-3.9133,14.5561,-0.1193,9.9788,2.3807,12.2676,3.818,0.5862,0.1523,0.1953,0.2787,0.1357,0.1725,0.1363,0.2418,0.5256,0.2408,0.3538,0.1643
1719,F,minor,0.8782,120.19,0.073319,0.025746,626.09,622.79,1012.34,23.613,-413.1088,238.3387,75.9442,-14.8567,-25.5797,-16.3583,-6.8579,-1.0906,-9.5948,-21.3944,-20.1176,-13.8011,-14.596,0.5622,0.2081,0.1156,0.3277,0.0937,0.5117,0.0642,0.3659,0.5467,0.0993,0.2556,0.09
172,A#,minor,0.8548,72.79,0.149155,0.019456,644.77,797.61,1143.19,21.1601,-272.8328,254.3371,15.6365,-3.154,19.0816,6.1155,4.402,2.2869,-2.5979,-2.2721,-0.8442,-3.6607,-4.1884,0.2027,0.4276,0.1632,0.1769,0.1063,0.5015,0.1978,0.1072,0.4693,0.1344,0.6257,0.117
1720,C#,minor,0.5454,126.05,0.068455,0.033302,1381.77,1866.87,2654.51,22.0115,-296.9441,193.2996,-22.5964,38.2687,-6.1942,18.0289,9.3738,-4.9252,5.7233,-9.9949,-4.5083,-4.0663,-7.1927,0.4613,0.5661,0.5939,0.5106,0.6086,0.4078,0.2977,0.3634,0.4625,0.4932,0.3219,0.4576
1721,C,minor,0.7766,89.1,0.049899,0.024975,1013.52,1452.76,1697.71,20.1528,-364.3709,208.8806,12.9574,-7.5461,8.9754,5.6464,-15.5461,-6.4612,-4.2667,-9.9893,-8.4705,-2.3535,-5.1297,0.7714,0.1399,0.3501,0.3061,0.1462,0.3607,0.1325,0.4962,0.1327,0.1562,0.4749,0.1345
1722,B,minor,0.7349,114.84,0.075958,0.019704,748.48,908.4,1260.1,21.5711,-358.0509,221.7953,27.0882,0.1778,7.3559,0.0209,1.1979,1.6271,-2.8878,-1.0631,-0.08,-3.7431,-4.0005,0.3714,0.3964,0.445,0.2732,0.5045,0.2711,0.4548,0.4084,0.2433,0.5036,0.2774,0.5556
1723,D,minor,0.6908,107.67,0.065366,0.035091,1836.33,2483.51,3854.85,20.3837,-296.0276,150.0146,16.1599,35.0369,4.7061,8.5478,1.5648,-0.5162,1.1606,-0.4222,-1.3521,0.0238,-3.275,0.4892,0.4234,0.6641,0.3521,0.3049,0.4434,0.3148,0.5745,0.319,0.4095,0.3691,0.2589
1724,A#,major,0.8491,63.8,0.052294,0.035811,914.35,923.55,1460.44,23.4183,-383.3968,238.5155,0.3715,-29.4332,2.8769,1.527,-3.4697,-6.4392,-3.6781,-2.3711,-10.3295,-11.1009,-4.1535,0.3565,0.1423,0.4061,0.244,0.1132,0.5128,0.2268,0.3472,0.1246,0.2542,0.4119,0.1508
1725,C,minor,0.5016,132.51,0.080247,0.017407,1348.63,2525.8,2561.05,20.4369,-295.0809,173.5991,25.5222,38.5178,-1.6046,20.3791,-0.802,4.6475,-1.5586,5.821,3.9949,0.6395,-2.335,0.6976,0.6037,0.6788,0.484,0.4217,0.4455,0.4174,0.5165,0.5087,0.4215,0.4709,0.5196
1726,D#,major,0.9077,120.19,0.075088,0.026021,1890.01,2862.71,4256.71,21.9507,-270.6801,141.9771,16.0637,34.9411,8.8882,22.076,8.4082,8.9307,2.9025,-0.5584,-3.7393,-1.9751,-1.4369,0.3627,0.234,0.2288,0.6223,0.268,0.4013,0.2842,0.3793,0.4479,0.3166,0.4031,0.2675
1727,D,major,0.5595,172.27,0.089619,0.040387,2622.21,3424.83,6231.57,21.0265,-239.6898,112.2265,-4.3722,74.8607,6.2981,22.9509,-1.9424,17.3236,0.3944,4.4698,4.7336,6.6011,8.7698,0.4726,0.537,0.5716,0.4899,0.5413,0.453,0.4427,0.5971,0.4721,0.6279,0.5242,0.4489
1728,E,major,0.5251,107.67,0.063302,0.053235,2503.66,2927.9,5441.29,21.0283,-236.5292,159.5653,-30.3198,40.4016,0.8233,16.5765,-23.1198,14.0072,-2.8512,-5.2507,-5.1022,-8.8861,-1.0445,0.562,0.4313,0.4252,0.4967,0.5793,0.4793,0.4823,0.5364,0.6284,0.5623,0.4908,0.5478
1729,F,major,0.7959,126.05,0.099864,0.043542,2610.7,3455.66,6648.94,21.5786,-191.4957,148.6264,0.0554,61.0821,-24.6816,28.6782,-16.7859,6.8263,2.9195,-0.0073,-1.437,8.4159,0.0635,0.4765,0.2815,0.3273,0.3363,0.3238,0.7716,0.3883,0.4948,0.3231,0.3213,0.5468,0.246
173,A,minor,0.3788,78.3,0.078705,0.039004,1133.23,1194.45,1774.14,23.5714,-326.3248,197.6262,-4.9063,-16.0773,1.527,-7.3316,-9.7234,-4.5657,-6.1163,-10.4482,-6.346,-3.9703,-4.0421,0.3336,0.2293,0.2726,0.3063,0.2316,0.2973,0.3157,0.2372,0.3997,0.4127,0.2665,0.3876
1730,C,minor,0.843,161.5,0.109625,0.02531,1314.73,2032.59,2551.62,20.6899,-239.0172,192.858,-8.2377,45.0429,10.6087,4.1584,-1.0299,-2.2323,-3.372,-5.5466,-5.9787,1.8569,-1.3004,0.6759,0.4977,0.539,0.6727,0.4512,0.4854,0.3849,0.622,0.4369,0.4011,0.5686,0.5364
1731,G,major,0.8054,156.61,0.073912,0.026972,993.07,1370.73,1646.02,19.6097,-280.5491,221.9308,-1.0664,-6.7276,8.7695,5.4061,-1.5569,10.6808,10.1355,6.0778,-0.0083,-3.6591,2.0981,0.5462,0.4318,0.5352,0.3391,0.4753,0.566,0.4736,0.8122,0.4639,0.5437,0.44,0.6279
1732,G,minor,0.5477,112.35,0.073916,0.035329,1751.89,2331.57,3303.32,24.5442,-298.6927,149.0909,-1.7379,32.856,4.9128,10.9958,-3.891,5.2185,8.3317,-10.0067,-2.8835,2.8605,-12.1207,0.3817,0.2608,0.3873,0.2329,0.174,0.2028,0.3021,0.3927,0.3354,0.4023,0.345,0.2567
1733,A,minor,0.8576,105.47,0.056103,0.03517,1231.98,1705.21,1908.67,23.0012,-343.4481,181.921,11.95,12.491,12.1353,-4.6333,-5.6435,-5.6766,-10.6052,-2.9463,-1.5889,-5.4931,-7.2761,0.4549,0.2052,0.2448,0.2164,0.4578,0.2156,0.317,0.4148,0.2876,0.7578,0.2477,0.3507
1734,D,minor,0.4469,132.51,0.097439,0.031653,1595.98,2283.68,3554.04,18.9472,-272.1439,159.7435,3.4756,70.2038,2.8443,15.378,22.7434,0.8475,11.3698,2.6774,-3.5203,1.6059,-3.7136,0.6123,0.5932,0.8453,0.6434,0.4318,0.3931,0.4191,0.4815,0.4089,0.5152,0.4736,0.4203
1735,C,major,0.5376,103.36,0.074607,0.037696,1910.85,2469.32,4006.62,21.6778,-277.5201,137.682,-20.0579,61.6695,23.9508,8.4247,6.2184,-3.8303,4.7843,3.3316,2.1177,-1.055,-1.1694,0.6036,0.5375,0.557,0.5279,0.5078,0.5201,0.4465,0.6062,0.3171,0.3603,0.4484,0.2838
1736,C#,major,0.7811,123.05,0.08294,0.054827,3130.24,3524.44,7245.5,20.998,-222.6311,118.7638,-14.8305,60.9446,-8.325,30.021,-16.7497,8.6688,-10.8302,2.5006,3.0066,-5.7825,7.2577,0.4172,0.9246,0.239,0.2544,0.1942,0.3091,0.3899,0.1725,0.358,0.1912,0.2116,0.2953
1737,G,major,0.7921,86.13,0.043616,0.046588,1422.11,1426.72,2505.26,22.3975,-320.3853,201.93,-29.3292,-8.3234,10.1612,-9.6473,-17.8181,-0.3896,-1.233,-5.5672,-1.3207,-5.9214,-9.212,0.4272,0.3685,0.4993,0.3879,0.4142,0.3576,0.2882,0.7016,0.3512,0.5941,0.4442,0.5261
1738,D,major,0.5854,166.71,0.051192,0.054861,1532.76,1588.82,2684.86,22.2361,-290.2563,207.1555,-49.656,16.9755,4.9545,-5.7541,-8.1952,-8.4647,-5.7121,-11.5904,-9.439,-10.8233,-8.8708,0.4103,0.4453,0.782,0.6299,0.5471,0.5005,0.5332,0.5792,0.4844,0.5236,0.5734,0.4661
1739,A,minor,0.7512,99.38,0.041019,0.030029,1880.62,2941.28,4227.79,22.2705,-335.5987,142.0757,12.387,54.3949,7.369,18.7347,-8.2876,8.9302,0.1563,4.9497,6.9786,-1.0288,4.9437,0.3866,0.3171,0.3825,0.3269,0.5488,0.3201,0.334,0.5327,0.4412,0.7847,0.3006,0.3978
174,E,minor,0.8877,107.67,0.110174,0.036749,1331.94,1654.75,2529.54,23.5791,-216.8961,207.7593,-28.8441,25.139,1.4107,0.7612,-6.9029,-8.0378,-7.6137,-7.7722,-2.9683,-3.0813,0.0563,0.3679,0.2915,0.4033,0.3494,0.642,0.3582,0.4219,0.4822,0.2936,0.5098,0.301,0.4912
1740,D,minor,0.5936,172.27,0.082428,0.043152,2431.55,3160.8,5732.26,21.7201,-215.4402,145.1848,-15.9146,56.7285,-7.4228,22.3081,-2.9967,3.88,5.9964,10.5727,-2.5198,-3.1215,-11.8361,0.6227,0.6961,0.7817,0.4941,0.4467,0.5562,0.496,0.5797,0.5446,0.6847,0.4862,0.527
1741,D,minor,0.4852,152.0,0.13487,0.013868,539.4,652.39,997.48,20.6608,-319.8274,231.1743,58.7079,-3.5168,0.0238,-3.3898,-1.3875,12.0049,19.3489,13.511,0.3256,-1.9126,5.3039,0.2824,0.2701,0.6941,0.5729,0.5652,0.321,0.215,0.2795,0.2847,0.3967,0.2475,0.2451
1742,D#,minor,0.6461,99.38,0.09778,0.038796,2674.54,3189.45,6052.79,22.6626,-210.475,128.5176,-31.8619,62.3373,3.2228,28.5242,-4.2457,12.9268,4.32,2.2803,3.7927,9.8467,8.6946,0.3351,0.3577,0.3504,0.505,0.2646,0.2894,0.3187,0.2565,0.3204,0.3076,0.3003,0.2879
1743,A,major,0.6305,97.51,0.074894,0.039281,1762.15,2179.61,3371.59,22.8669,-249.0687,177.6528,-40.0971,31.3264,0.2231,13.5575,-5.7741,0.1089,-6.3485,-2.0211,-4.6826,-3.4041,-7.2645,0.2478,0.3136,0.4352,0.2784,0.4036,0.3658,0.2532,0.3648,0.4633,0.8166,0.4357,0.2887
1744,G,minor,0.5687,114.84,0.085369,0.039217,1976.88,2544.54,3957.7,22.6316,-283.8706,153.1816,-13.4004,24.1576,-1.7521,12.7118,-4.9588,8.9357,-3.7584,11.3994,7.1443,10.6057,4.3897,0.3431,0.3462,0.3255,0.2963,0.353,0.3253,0.3149,0.5183,0.3693,0.4551,0.3772,0.2979
1745,C#,minor,0.8852,97.51,0.089067,0.039847,2006.16,2657.19,4280.57,21.1477,-214.6125,160.6535,-25.0081,39.2934,3.1703,21.9207,-0.226,10.8327,3.7695,3.8002,1.6468,-0.0932,2.744,0.4137,0.6457,0.3915,0.5097,0.5733,0.4546,0.4768,0.4249,0.6316,0.5035,0.494,0.4413
1746,G,major,0.4231,112.35,0.078679,0.050064,2720.28,3274.25,6190.8,21.7858,-238.1808,129.8892,-15.3336,62.8331,-9.1551,27.4039,0.6074,14.8287,-5.6941,5.5644,-4.4122,1.721,3.257,0.4641,0.6127,0.651,0.5637,0.5801,0.5291,0.5344,0.6511,0.4067,0.3937,0.3272,0.3954
1747,C#,minor,0.3597,152.0,0.066034,0.034068,2078.48,2841.86,4500.48,21.7389,-298.2205,150.9663,22.1489,38.9503,-7.9594,20.7074,-4.3097,7.433,-0.1705,0.0657,-10.3443,-1.2168,-1.1824,0.4664,0.7548,0.4847,0.4267,0.3388,0.2873,0.276,0.5732,0.3662,0.3914,0.3867,0.3598
1748,C,major,0.3029,105.47,0.089764,0.048888,2473.23,3052.03,5307.73,22.2563,-260.4686,141.0432,2.0071,61.5647,-7.199,30.8001,-5.0858,5.5806,0.5805,-3.8486,-1.0612,4.6725,-1.6378,0.503,0.4256,0.4439,0.442,0.5416,0.5261,0.6342,0.672,0.6215,0.5864,0.4267,0.4427
1749,G,minor,0.5743,129.2,0.118781,0.028751,2085.58,3083.46,4673.54,22.3586,-214.7328,146.8575,-0.5847,54.8996,-6.3182,24.4104,-3.5285,14.1308,-0.3636,8.4385,3.5123,6.7242,-0.5494,0.4794,0.3565,0.5597,0.4638,0.2997,0.2741,0.2639,0.4406,0.2614,0.3893,0.3603,0.2918
175,A,minor,0.7135,86.13,0.074375,0.07842,2404.01,2193.85,4298.29,26.5488,-253.6023,124.2145,-75.9244,14.3456,-0.046,2.0337,3.6955,6.9886,-9.2242,-1.2782,4.4539,-6.6451,-0.1119,0.2996,0.2708,0.3928,0.2652,0.4622,0.3331,0.2414,0.4219,0.1839,0.5992,0.2705,0.4235
1750,C#,minor,0.6551,129.2,0.074248,0.062992,3195.56,3832.22,7830.2,20.9142,-230.939,135.4671,-7.6208,36.8232,-7.2614,19.4642,-15.353,21.5511,-19.9101,7.9655,-10.4058,4.9644,-3.5877,0.4884,0.9334,0.454,0.4068,0.4265,0.3939,0.3725,0.3241,0.3649,0.2779,0.2898,0.3669
1751,A,major,0.6678,101.33,0.069602,0.033992,2041.98,2856.92,4702.43,20.7915,-254.7553,127.3407,2.649,28.2221,11.3319,21.5633,-1.117,9.7368,6.0422,4.6785,3.5602,4.8439,8.0454,0.4891,0.5234,0.5519,0.5089,0.7204,0.5948,0.6258,0.5324,0.4353,0.6405,0.4419,0.4852
1752,E,major,0.5205,112.35,0.092068,0.068814,3183.65,3532.2,6880.7,19.9143,-196.0054,124.5807,-20.3479,44.6855,-11.2481,28.5148,0.2876,21.4853,-2.3487,15.5088,-1.5666,8.95,0.4635,0.6356,0.6427,0.5481,0.5359,0.6531,0.559,0.5721,0.6179,0.8013,0.7631,0.6458,0.676
1753,A#,major,0.5663,103.36,0.083991,0.027237,1353.76,2014.39,2470.22,19.2187,-255.7767,179.2427,-11.8037,-3.1779,36.0052,16.6817,0.036,4.4038,8.4651,4.8109,4.0195,1.6004,-3.4524,0.5438,0.4809,0.6254,0.7019,0.6221,0.7917,0.4704,0.5083,0.4658,0.431,0.5357,0.4547
1754,F#,minor,0.7279,114.84,0.075457,0.017456,1267.09,2247.56,2595.05,20.9327,-298.4151,152.5229,40.2926,34.0106,17.731,13.2762,2.9591,5.8491,3.0115,3.9185,1.5931,1.3455,2.2636,0.2122,0.3282,0.1482,0.156,0.2676,0.3747,0.9516,0.2868,0.3586,0.3658,0.3224,0.2749
1755,F,major,0.7691,109.96,0.088773,0.031861,1758.44,2494.24,3691.41,20.3382,-259.601,160.4864,2.218,43.0763,3.1631,15.6641,8.8154,13.1532,5.9102,2.8039,0.0043,1.1405,-0.9737,0.6776,0.5256,0.5719,0.6645,0.5251,0.7542,0.5257,0.5197,0.5318,0.617,0.628,0.573
1756,D,major,0.7386,86.13,0.069248,0.021469,865.77,1427.88,1327.73,23.169,-355.0351,185.7943,38.7845,24.8754,14.7885,9.7746,0.4751,10.5267,-6.6188,-2.61,0.4966,-2.5603,2.0998,0.2353,0.2209,0.6794,0.3343,0.3358,0.2234,0.1697,0.2263,0.1765,0.5939,0.1828,0.1681
1757,A#,major,0.7539,120.19,0.062357,0.016849,777.15,1588.93,1026.49,22.0599,-390.1192,166.4032,60.8201,17.1895,6.9521,5.5511,2.4549,0.5015,1.9191,4.8664,3.4309,-0.0141,-3.8455,0.3526,0.2702,0.2997,0.3808,0.3293,0.3832,0.3477,0.3587,0.3322,0.3087,0.426,0.2737
1758,C#,major,0.3418,90.67,0.084824,0.037204,2150.61,3107.23,4533.65,22.356,-253.4416,144.0075,4.4804,38.7779,-3.1655,26.5436,3.2863,12.7283,-1.6557,2.3424,-6.7258,0.7718,-1.52,0.6523,0.8254,0.7151,0.5728,0.4941,0.5733,0.3739,0.3805,0.3312,0.2889,0.4198,0.2751
1759,A,major,0.6274,101.33,0.060796,0.035853,2141.86,2875.25,4592.09,22.1062,-299.403,133.2846,-2.1714,43.1379,0.6658,15.3597,5.4949,6.9841,-0.5876,4.1352,2.3792,2.2638,3.4309,0.395,0.5729,0.6379,0.5478,0.7524,0.4549,0.3655,0.4264,0.4271,0.5507,0.3263,0.3538
176,D#,major,0.8569,62.26,0.130265,0.017103,433.19,416.91,613.16,25.1774,-368.2337,179.4145,88.8071,23.339,2.3889,-0.1159,-2.8958,-4.9973,-4.9126,-5.356,-6.7221,-7.2968,-6.1741,0.067,0.0724,0.164,0.7937,0.093,0.1994,0.0928,0.3209,0.0884,0.1938,0.3811,0.0508
1760,B,minor,0.626,105.47,0.069818,0.072991,3028.5,3259.02,6249.74,21.4333,-196.5304,123.9606,-38.272,28.2175,-16.3214,5.3946,-8.0636,9.9097,3.9077,6.022,0.9531,-1.0656,-2.0484,0.3676,0.3644,0.4801,0.4012,0.5225,0.2508,0.4286,0.405,0.4107,0.6586,0.4655,0.7361
1761,D,minor,0.3009,112.35,0.081078,0.060837,2655.55,2980.45,5651.6,21.1815,-204.3789,141.9263,-40.7431,60.3531,-14.2904,18.9198,1.4122,12.7988,0.3906,7.2061,3.8063,3.0509,3.4847,0.4789,0.7226,0.8211,0.7512,0.5853,0.5395,0.5089,0.5489,0.5615,0.5028,0.4471,0.4145
1762,A,minor,0.6472,178.21,0.097447,0.034595,1814.39,2691.24,3602.83,21.1212,-225.8555,174.8648,-6.0821,38.0289,-11.3382,21.1645,-2.725,10.7097,-6.6532,4.136,-8.205,-0.6411,-5.7392,0.7581,0.5593,0.7694,0.4672,0.634,0.5352,0.3976,0.5483,0.3866,0.6583,0.4099,0.6343
1763,F,major,0.4075,112.35,0.094858,0.026282,862.44,1162.66,1630.52,23.616,-334.6978,182.1299,22.9425,18.3845,40.3398,19.732,5.6951,6.9628,3.6985,0.3878,0.6188,1.1544,2.7066,0.651,0.5516,0.2999,0.3071,0.6343,0.5375,0.305,0.3236,0.2722,0.4718,0.605,0.5878
1764,G#,minor,0.5432,117.45,0.056189,0.035035,1495.94,1941.35,2916.82,22.7614,-320.445,159.753,-8.2127,17.6075,20.1273,10.9449,8.4684,15.3267,3.0193,-0.6618,3.402,4.5473,2.3468,0.2848,0.2326,0.3093,0.3323,0.2442,0.3295,0.2899,0.5424,0.7163,0.5258,0.4831,0.5394
1765,C#,minor,0.6729,114.84,0.083241,0.04559,2241.93,2794.0,4664.53,22.6788,-242.2567,140.1382,-25.5254,45.4239,0.7321,24.7193,3.0355,15.7879,-0.8298,4.0525,-0.509,2.3716,-3.2568,0.2896,0.5217,0.2558,0.2701,0.4037,0.3426,0.4723,0.3822,0.5788,0.3581,0.2755,0.4135
1766,E,minor,0.7654,126.05,0.066321,0.01617,647.38,800.98,1155.11,22.8294,-375.1864,178.0342,37.4377,17.8,30.5144,14.9931,6.2313,7.3244,4.0517,-1.3152,-3.9352,-2.9004,-2.5142,0.3428,0.2264,0.3175,0.2738,0.8485,0.2925,0.2239,0.2727,0.311,0.2363,0.2045,0.4638
1767,G,minor,0.6394,73.83,0.041565,0.024466,1059.49,1711.46,1868.98,22.2231,-382.5153,159.7389,48.4284,14.7342,4.6242,5.8681,1.6454,-0.395,-3.6855,-4.8788,0.0526,-5.4996,-14.5739,0.3462,0.3784,0.3509,0.2239,0.4671,0.3329,0.2098,0.6645,0.2852,0.3503,0.4857,0.3151
1768,A,minor,0.8632,78.3,0.069365,0.026697,1435.33,2128.27,2938.83,23.2379,-310.5231,157.0835,14.7983,42.8993,13.8051,12.9474,4.5918,-0.4388,-4.6798,-3.8851,-4.1104,0.0906,3.7219,0.3958,0.1807,0.3308,0.1622,0.3606,0.3405,0.1993,0.4199,0.3367,0.5496,0.1967,0.2544
1769,C,minor,0.5995,132.51,0.095148,0.027468,2082.02,3237.58,4746.34,22.5738,-253.9944,144.3023,10.6219,53.2428,-7.2766,36.2164,0.654,12.5273,-8.7086,9.5909,-5.3347,-3.455,-5.748,0.4196,0.3763,0.4594,0.4332,0.3927,0.4049,0.3761,0.4565,0.4406,0.3604,0.355,0.3668
177,E,minor,0.8332,101.33,0.119792,0.052571,2697.18,3390.87,6142.91,21.8443,-168.5634,139.5045,-22.3609,53.3388,-5.7789,37.0259,-7.7744,16.7301,-4.7864,9.6418,-7.8324,6.0358,-0.366,0.3199,0.2987,0.4805,0.3779,0.7005,0.3516,0.5387,0.6378,0.428,0.4488,0.2661,0.4864
1770,D,minor,0.9093,107.67,0.039557,0.074311,2483.93,2642.9,4688.01,24.3866,-346.023,138.3157,-19.2693,28.3727,-10.8913,0.1505,-9.2145,0.2293,-5.2227,0.6757,-9.7909,-3.1936,-2.1798,0.3298,0.2644,0.4083,0.2324,0.2825,0.385,0.2455,0.3263,0.2101,0.3499,0.276,0.1985
1771,D,major,0.7883,109.96,0.12043,0.031625,1504.14,2218.35,2870.57,20.9366,-190.4243,198.0456,-27.3029,37.2892,-16.8379,1.9239,-15.8676,9.609,-1.0846,4.7029,1.2238,6.785,3.4607,0.4043,0.3586,0.9573,0.301,0.2502,0.3028,0.3307,0.3068,0.2784,0.6699,0.2006,0.2155
